udi,product_id,product_type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,failure_type,source_dataset,twf,hdf,pwf,osf,rnf,failure_family
1444,L48623,L,298.9,310.1,1602,38.2,58,0,No Failure,merged,0,0,0,0,0,No Failure
4983,L52162,L,303.7,313.0,1811,24.3,209,0,No Failure,merged,0,0,0,0,0,No Failure
5485,M20344,M,302.5,312.0,1826,25.3,203,0,No Failure,merged,0,0,0,0,0,No Failure
9272,L56451,L,298.2,308.7,1991,20.5,36,0,No Failure,merged,0,0,0,0,0,No Failure
6452,L53631,L,300.7,310.2,1696,27.5,73,0,No Failure,merged,0,0,0,0,0,No Failure
114,M14973,M,298.8,308.6,1486,41.9,92,0,No Failure,merged,0,0,0,0,0,No Failure
5840,M20699,M,301.4,311.2,1541,36.3,28,0,No Failure,merged,0,0,0,0,0,No Failure
4562,L51741,L,302.9,310.8,1610,32.2,17,0,No Failure,merged,0,0,0,0,0,No Failure
2063,M16922,M,299.7,309.6,1477,42.7,163,0,No Failure,merged,0,0,0,0,0,No Failure
1119,L48298,L,296.5,307.5,1443,41.8,87,0,No Failure,merged,0,0,0,0,0,No Failure
8317,L55496,L,298.8,309.8,1463,40.0,90,0,No Failure,merged,0,0,0,0,0,No Failure
9252,M24111,M,298.2,309.1,1651,28.8,186,0,No Failure,merged,0,0,0,0,0,No Failure
861,H30274,H,296.1,306.9,1541,32.6,33,0,No Failure,merged,0,0,0,0,0,No Failure
2308,H31721,H,299.0,308.5,1623,33.5,154,0,No Failure,merged,0,0,0,0,0,No Failure
9755,M24614,M,298.5,309.7,1552,34.0,205,0,No Failure,merged,0,0,0,0,0,No Failure
5086,M19945,M,304.0,313.0,1377,56.0,61,0,No Failure,merged,0,0,0,0,0,No Failure
3384,H32797,H,301.4,310.6,1674,33.6,49,0,No Failure,merged,0,0,0,0,0,No Failure
7965,L55144,L,300.9,312.1,1423,40.2,63,0,No Failure,merged,0,0,0,0,0,No Failure
5345,L52524,L,303.4,312.8,1360,50.8,94,0,No Failure,merged,0,0,0,0,0,No Failure
4515,L51694,L,302.4,310.3,1479,36.2,115,0,No Failure,merged,0,0,0,0,0,No Failure
8295,M23154,M,298.9,310.5,1525,38.5,27,0,No Failure,merged,0,0,0,0,0,No Failure
7361,L54540,L,299.5,310.1,1585,35.2,50,0,No Failure,merged,0,0,0,0,0,No Failure
6970,M21829,M,300.8,311.1,1583,32.1,116,0,No Failure,merged,0,0,0,0,0,No Failure
4762,H34175,H,303.7,311.9,1332,52.7,66,1,Heat Dissipation Failure,merged,0,1,0,0,0,Heat Dissipation Failure
1299,M16158,M,298.7,309.8,1343,53.6,134,0,No Failure,merged,0,0,0,0,0,No Failure
8000,M22859,M,300.9,312.1,1617,31.0,148,0,No Failure,merged,0,0,0,0,0,No Failure
8739,L55918,L,297.3,308.7,1531,36.7,116,0,No Failure,merged,0,0,0,0,0,No Failure
7611,M22470,M,300.5,311.3,1507,43.4,41,0,No Failure,merged,0,0,0,0,0,No Failure
8912,L56091,L,297.1,308.3,1773,23.8,169,0,No Failure,merged,0,0,0,0,0,No Failure
7038,L54217,L,300.6,310.6,1514,39.5,87,0,No Failure,merged,0,0,0,0,0,No Failure
6455,L53634,L,300.7,310.1,1598,32.8,79,0,No Failure,merged,0,0,0,0,0,No Failure
428,M15287,M,297.5,308.5,1496,42.2,22,0,No Failure,merged,0,0,0,0,0,No Failure
5282,M20141,M,303.7,313.0,1469,39.9,137,0,No Failure,merged,0,0,0,0,0,No Failure
4193,M19052,M,302.5,311.0,1463,43.1,181,0,No Failure,merged,0,0,0,0,0,No Failure
7203,L54382,L,300.0,309.7,1326,61.9,80,0,No Failure,merged,0,0,0,0,0,No Failure
640,L47819,L,298.0,309.6,1403,51.3,122,0,No Failure,merged,0,0,0,0,0,No Failure
5984,H35397,H,300.8,310.8,1466,45.2,188,0,No Failure,merged,0,0,0,0,0,No Failure
5970,M20829,M,300.4,310.8,1491,35.9,148,0,No Failure,merged,0,0,0,0,0,No Failure
5268,M20127,M,303.5,312.9,1438,42.8,106,0,No Failure,merged,0,0,0,0,0,No Failure
2871,M17730,M,300.8,309.7,1519,39.7,16,0,No Failure,merged,0,0,0,0,0,No Failure
1437,H30850,H,298.8,309.8,1510,44.2,35,0,No Failure,merged,0,0,0,0,0,No Failure
8844,H38257,H,297.3,308.8,1564,38.0,191,0,No Failure,merged,0,0,0,0,0,No Failure
9841,H39254,H,298.3,309.2,1486,42.4,16,0,No Failure,merged,0,0,0,0,0,No Failure
879,M15738,M,295.7,306.3,1685,34.9,84,0,No Failure,merged,0,0,0,0,0,No Failure
4216,M19075,M,302.0,310.7,2157,17.8,17,0,No Failure,merged,0,0,0,0,0,No Failure
6360,L53539,L,300.1,309.8,1430,56.7,44,0,No Failure,merged,0,0,0,0,0,No Failure
5126,M19985,M,304.3,313.5,1416,48.1,167,0,No Failure,merged,0,0,0,0,0,No Failure
3331,L50510,L,301.7,310.8,1385,50.7,133,0,No Failure,merged,0,0,0,0,0,No Failure
2927,L50106,L,300.7,309.7,1507,52.4,163,0,No Failure,merged,0,0,0,0,0,No Failure
3152,L50331,L,300.5,309.8,1428,43.8,119,0,No Failure,merged,0,0,0,0,0,No Failure
4876,L52055,L,303.7,312.4,1702,31.2,144,0,No Failure,merged,0,0,0,0,0,No Failure
439,L47618,L,297.4,308.4,1341,52.2,49,0,No Failure,merged,0,0,0,0,0,No Failure
67,M14926,M,298.9,308.9,1679,28.7,181,0,No Failure,merged,0,0,0,0,0,No Failure
2597,L49776,L,299.0,308.7,1426,38.6,16,0,No Failure,merged,0,0,0,0,0,No Failure
7969,L55148,L,300.9,312.2,1811,23.2,72,0,No Failure,merged,0,0,0,0,0,No Failure
9689,L56868,L,299.1,310.1,1367,45.6,44,0,No Failure,merged,0,0,0,0,0,No Failure
8564,L55743,L,298.0,308.9,1500,36.7,104,0,No Failure,merged,0,0,0,0,0,No Failure
689,H30102,H,297.6,309.0,1735,26.4,41,0,No Failure,merged,0,0,0,0,0,No Failure
9286,M24145,M,298.2,309.0,1410,47.6,76,0,No Failure,merged,0,0,0,0,0,No Failure
7401,M22260,M,299.6,310.6,1633,34.2,151,0,No Failure,merged,0,0,0,0,0,No Failure
2146,L49325,L,299.3,308.8,1550,45.8,170,0,No Failure,merged,0,0,0,0,0,No Failure
6533,H35946,H,301.2,310.6,1352,52.0,69,0,No Failure,merged,0,0,0,0,0,No Failure
7528,L54707,L,300.1,311.3,1470,45.2,40,0,No Failure,merged,0,0,0,0,0,No Failure
5569,L52748,L,302.5,312.1,1534,38.6,3,0,No Failure,merged,0,0,0,0,0,No Failure
5398,M20257,M,302.8,312.3,1416,42.7,241,0,No Failure,merged,0,0,0,0,0,No Failure
383,L47562,L,297.5,308.5,1335,48.0,131,0,No Failure,merged,0,0,0,0,0,No Failure
6667,L53846,L,301.3,310.4,1414,51.4,199,0,No Failure,merged,0,0,0,0,0,No Failure
6257,L53436,L,301.0,310.6,1493,37.8,206,1,Tool Wear Failure,merged,1,0,0,0,0,Tool Wear Failure
6423,L53602,L,300.3,309.9,1377,55.3,4,0,No Failure,merged,0,0,0,0,0,No Failure
1398,L48577,L,299.1,310.2,1569,38.2,155,0,No Failure,merged,0,0,0,0,0,No Failure
8194,L55373,L,299.5,310.8,1873,22.3,211,0,No Failure,merged,0,0,0,0,0,No Failure
6915,H36328,H,300.9,311.3,1668,28.9,183,0,No Failure,merged,0,0,0,0,0,No Failure
930,L48109,L,295.6,306.0,1419,51.1,7,0,No Failure,merged,0,0,0,0,0,No Failure
7099,L54278,L,300.7,310.2,1642,32.6,26,0,No Failure,merged,0,0,0,0,0,No Failure
4327,L51506,L,301.6,310.1,1362,55.8,70,1,Heat Dissipation Failure,merged,0,1,0,0,0,Heat Dissipation Failure
9106,M23965,M,297.3,308.2,1677,34.9,21,0,No Failure,merged,0,0,0,0,0,No Failure
2359,M17218,M,299.2,308.4,1381,42.5,54,0,No Failure,merged,0,0,0,0,0,No Failure
672,L47851,L,297.5,308.9,1554,34.8,204,0,No Failure,merged,0,0,0,0,0,No Failure
6265,L53444,L,300.9,310.4,1541,39.1,17,0,No Failure,merged,0,0,0,0,0,No Failure
6122,L53301,L,300.9,311.1,1457,37.4,96,0,No Failure,merged,0,0,0,0,0,No Failure
2244,L49423,L,299.2,308.4,1465,35.0,201,0,No Failure,merged,0,0,0,0,0,No Failure
4313,L51492,L,301.5,310.1,1430,46.5,35,0,No Failure,merged,0,0,0,0,0,No Failure
8193,L55372,L,299.6,310.9,1229,65.2,209,1,Overstrain Failure,merged,0,0,0,1,0,Overstrain Failure
2635,L49814,L,300.0,309.7,1554,32.0,117,0,No Failure,merged,0,0,0,0,0,No Failure
4994,L52173,L,303.8,312.9,1819,23.7,16,0,No Failure,merged,0,0,0,0,0,No Failure
7910,L55089,L,300.7,312.2,1590,38.5,148,0,No Failure,merged,0,0,0,0,0,No Failure
1940,M16799,M,298.1,307.9,1303,53.9,52,0,No Failure,merged,0,0,0,0,0,No Failure
2396,M17255,M,299.2,308.5,1742,28.9,150,0,No Failure,merged,0,0,0,0,0,No Failure
9379,L56558,L,297.6,308.3,1816,28.8,106,0,No Failure,merged,0,0,0,0,0,No Failure
2334,L49513,L,299.2,308.5,1445,45.2,222,0,No Failure,merged,0,0,0,0,0,No Failure
4534,M19393,M,302.4,310.3,1375,52.5,161,1,Heat Dissipation Failure,merged,0,1,0,0,0,Heat Dissipation Failure
5155,L52334,L,304.2,313.4,1568,37.6,25,0,No Failure,merged,0,0,0,0,0,No Failure
9335,L56514,L,298.4,308.9,1402,44.8,201,0,No Failure,merged,0,0,0,0,0,No Failure
9400,L56579,L,297.8,308.3,1477,44.8,170,0,No Failure,merged,0,0,0,0,0,No Failure
6314,L53493,L,300.9,310.3,1440,47.6,140,0,No Failure,merged,0,0,0,0,0,No Failure
3727,M18586,M,302.3,311.2,1505,36.7,78,0,No Failure,merged,0,0,0,0,0,No Failure
6586,M21445,M,301.5,310.5,1600,32.8,205,0,No Failure,merged,0,0,0,0,0,No Failure
8328,M23187,M,298.7,309.6,1254,57.1,124,0,No Failure,merged,0,0,0,0,0,No Failure
2459,L49638,L,299.0,308.6,1434,45.9,108,0,No Failure,merged,0,0,0,0,0,No Failure
3367,M18226,M,301.4,310.7,1692,32.3,5,0,No Failure,merged,0,0,0,0,0,No Failure
1493,M16352,M,298.0,308.7,1479,58.5,176,1,Power Failure,merged,0,0,1,0,0,Power Failure
4235,H33648,H,302.2,310.9,1522,35.9,61,0,No Failure,merged,0,0,0,0,0,No Failure
17,M14876,M,298.6,309.2,1311,46.6,44,0,No Failure,merged,0,0,0,0,0,No Failure
411,M15270,M,297.5,308.6,1472,44.9,198,0,No Failure,merged,0,0,0,0,0,No Failure
9363,M24222,M,298.0,308.5,1682,33.0,58,0,No Failure,merged,0,0,0,0,0,No Failure
2188,M17047,M,299.8,309.4,1439,47.4,57,0,No Failure,merged,0,0,0,0,0,No Failure
8905,L56084,L,297.4,308.7,1584,38.2,154,0,No Failure,merged,0,0,0,0,0,No Failure
8212,L55391,L,299.2,310.6,1675,33.3,28,0,No Failure,merged,0,0,0,0,0,No Failure
7623,M22482,M,300.6,311.6,1473,31.5,69,0,No Failure,merged,0,0,0,0,0,No Failure
1560,L48739,L,298.2,308.3,1458,41.8,132,0,No Failure,merged,0,0,0,0,0,No Failure
706,L47885,L,297.7,309.0,1507,38.2,94,0,No Failure,merged,0,0,0,0,0,No Failure
2739,M17598,M,299.8,309.1,1496,44.4,155,0,No Failure,merged,0,0,0,0,0,No Failure
3112,L50291,L,300.0,309.2,1759,27.9,5,0,No Failure,merged,0,0,0,0,0,No Failure
6158,L53337,L,301.1,311.2,1774,29.6,186,0,No Failure,merged,0,0,0,0,0,No Failure
4322,L51501,L,301.7,310.2,1686,28.9,59,0,No Failure,merged,0,0,0,0,0,No Failure
1867,M16726,M,298.1,307.9,1662,28.9,76,0,No Failure,merged,0,0,0,0,0,No Failure
3763,M18622,M,302.3,311.0,1526,37.7,171,0,No Failure,merged,0,0,0,0,0,No Failure
2536,L49715,L,299.0,308.8,1495,38.4,75,0,No Failure,merged,0,0,0,0,0,No Failure
1054,M15913,M,296.7,307.7,1597,32.1,114,0,No Failure,merged,0,0,0,0,0,No Failure
4312,M19171,M,301.5,310.1,1468,40.8,32,0,No Failure,merged,0,0,0,0,0,No Failure
2348,L49527,L,299.2,308.3,1410,43.0,26,0,No Failure,merged,0,0,0,0,0,No Failure
6132,H35545,H,301.0,311.0,1640,37.6,118,0,No Failure,merged,0,0,0,0,0,No Failure
5378,L52557,L,302.9,312.4,2030,19.1,192,0,No Failure,merged,0,0,0,0,0,No Failure
7933,L55112,L,300.7,311.8,1478,41.9,207,0,No Failure,merged,0,0,0,0,0,No Failure
2347,L49526,L,299.2,308.4,1402,47.7,24,0,No Failure,merged,0,0,0,0,0,No Failure
3660,M18519,M,302.2,311.5,1734,25.0,116,0,No Failure,merged,0,0,0,0,0,No Failure
5972,L53151,L,300.5,310.8,1509,33.0,153,0,No Failure,merged,0,0,0,0,0,No Failure
5388,L52567,L,302.8,312.2,1433,50.0,216,0,No Failure,merged,0,0,0,0,0,No Failure
9521,L56700,L,299.0,310.1,1375,48.9,59,0,No Failure,merged,0,0,0,0,0,No Failure
1456,L48635,L,299.0,310.4,1382,53.0,89,0,No Failure,merged,0,0,0,0,0,No Failure
6009,L53188,L,300.7,310.7,1431,39.3,22,0,No Failure,merged,0,0,0,0,0,No Failure
2715,M17574,M,299.6,309.1,1366,55.2,95,0,No Failure,merged,0,0,0,0,0,No Failure
7292,L54471,L,300.2,310.5,1416,46.7,90,0,No Failure,merged,0,0,0,0,0,No Failure
8886,M23745,M,298.0,309.2,1438,42.9,101,0,No Failure,merged,0,0,0,0,0,No Failure
8511,L55690,L,298.3,309.7,1484,44.3,173,0,No Failure,merged,0,0,0,0,0,No Failure
2228,L49407,L,299.5,308.8,1965,20.4,164,0,No Failure,merged,0,0,0,0,0,No Failure
8035,L55214,L,300.7,311.8,1564,36.8,11,0,No Failure,merged,0,0,0,0,0,No Failure
8273,L55452,L,298.9,310.6,1363,52.6,190,0,No Failure,merged,0,0,0,0,0,No Failure
9963,L57142,L,298.2,307.9,1429,49.4,141,0,No Failure,merged,0,0,0,0,0,No Failure
6934,L54113,L,300.8,311.4,1492,40.6,20,0,No Failure,merged,0,0,0,0,0,No Failure
8933,L56112,L,297.4,308.4,1474,43.6,4,0,No Failure,merged,0,0,0,0,0,No Failure
9565,L56744,L,299.8,311.1,1820,24.9,174,0,No Failure,merged,0,0,0,0,0,No Failure
5002,M19861,M,303.6,312.7,2174,17.6,37,0,No Failure,merged,0,0,0,0,0,No Failure
9867,L57046,L,299.0,309.9,1630,34.0,92,0,No Failure,merged,0,0,0,0,0,No Failure
429,M15288,M,297.6,308.6,1595,36.9,25,0,No Failure,merged,0,0,0,0,0,No Failure
2092,L49271,L,299.4,309.2,1433,42.1,22,0,No Failure,merged,0,0,0,0,0,No Failure
9529,M24388,M,299.1,310.3,1233,59.0,81,0,No Failure,merged,0,0,0,0,0,No Failure
5981,M20840,M,300.6,310.7,1654,32.0,180,0,No Failure,merged,0,0,0,0,0,No Failure
9015,M23874,M,297.2,308.1,1340,61.3,207,1,Overstrain Failure,merged,0,0,0,1,0,Overstrain Failure
662,M15521,M,297.6,309.0,1427,45.6,179,0,No Failure,merged,0,0,0,0,0,No Failure
9261,L56440,L,298.2,309.0,1377,57.8,8,0,No Failure,merged,0,0,0,0,0,No Failure
1553,L48732,L,298.5,308.9,1781,27.8,113,0,No Failure,merged,0,0,0,0,0,No Failure
6670,L53849,L,301.4,310.5,1571,33.9,208,0,No Failure,merged,0,0,0,0,0,No Failure
4238,L51417,L,302.2,311.0,1832,23.2,70,0,No Failure,merged,0,0,0,0,0,No Failure
9694,L56873,L,298.9,310.0,1693,28.8,56,0,No Failure,merged,0,0,0,0,0,No Failure
445,L47624,L,297.4,308.4,1582,37.2,68,0,No Failure,merged,0,0,0,0,0,No Failure
2903,M17762,M,300.6,309.4,1541,35.2,105,0,No Failure,merged,0,0,0,0,0,No Failure
7836,L55015,L,300.1,311.5,1549,34.7,189,0,No Failure,merged,0,0,0,0,0,No Failure
832,M15691,M,296.6,307.4,1544,42.3,170,0,No Failure,merged,0,0,0,0,0,No Failure
3296,L50475,L,301.1,310.2,1496,43.4,54,0,No Failure,merged,0,0,0,0,0,No Failure
5922,L53101,L,300.5,310.3,1336,57.1,29,0,No Failure,merged,0,0,0,0,0,No Failure
1419,L48598,L,298.8,309.9,1320,47.4,210,0,No Failure,merged,0,0,0,0,0,No Failure
2506,L49685,L,299.2,309.1,1387,48.7,4,0,No Failure,merged,0,0,0,0,0,No Failure
6553,L53732,L,301.4,310.7,1786,26.1,123,0,No Failure,merged,0,0,0,0,0,No Failure
8095,H37508,H,300.2,311.6,1662,28.8,162,0,No Failure,merged,0,0,0,0,0,No Failure
1743,L48922,L,298.5,308.0,1379,49.6,152,0,No Failure,merged,0,0,0,0,0,No Failure
1139,L48318,L,296.9,307.9,1435,41.6,139,0,No Failure,merged,0,0,0,0,0,No Failure
136,M14995,M,298.8,308.5,1711,28.5,140,0,No Failure,merged,0,0,0,0,0,No Failure
2598,L49777,L,299.0,308.7,1449,38.9,18,0,No Failure,merged,0,0,0,0,0,No Failure
5653,L52832,L,302.4,311.8,1727,26.5,213,0,No Failure,merged,0,0,0,0,0,No Failure
6094,L53273,L,301.0,310.8,1375,57.2,20,0,No Failure,merged,0,0,0,0,0,No Failure
2638,L49817,L,299.9,309.6,1294,49.7,126,0,No Failure,merged,0,0,0,0,0,No Failure
3228,M18087,M,300.5,309.3,1589,34.9,91,0,No Failure,merged,0,0,0,0,0,No Failure
4799,L51978,L,303.5,312.5,1457,46.4,168,0,No Failure,merged,0,0,0,0,0,No Failure
3102,H32515,H,299.8,309.0,1467,37.3,193,0,No Failure,merged,0,0,0,0,0,No Failure
7635,M22494,M,300.3,311.3,1506,40.7,98,0,No Failure,merged,0,0,0,0,0,No Failure
1901,H31314,H,297.9,307.6,1493,36.0,161,0,No Failure,merged,0,0,0,0,0,No Failure
4991,L52170,L,303.9,313.2,1393,46.5,9,0,No Failure,merged,0,0,0,0,0,No Failure
9925,M24784,M,298.5,308.6,1384,54.4,44,0,No Failure,merged,0,0,0,0,0,No Failure
4486,L51665,L,302.7,310.4,1542,35.7,38,0,No Failure,merged,0,0,0,0,0,No Failure
3776,H33189,H,302.5,311.1,1850,23.3,203,0,No Failure,merged,0,0,0,0,0,No Failure
5453,M20312,M,303.0,312.7,1553,35.8,122,0,No Failure,merged,0,0,0,0,0,No Failure
6973,L54152,L,300.7,311.0,1377,49.9,124,0,No Failure,merged,0,0,0,0,0,No Failure
9880,M24739,M,298.8,309.8,1490,38.6,127,0,No Failure,merged,0,0,0,0,0,No Failure
1023,L48202,L,296.2,307.2,1515,36.5,38,0,No Failure,merged,0,0,0,0,0,No Failure
570,M15429,M,297.7,309.6,1596,35.2,173,0,No Failure,merged,0,0,0,0,0,No Failure
7018,M21877,M,300.7,310.6,1474,37.0,33,0,No Failure,merged,0,0,0,0,0,No Failure
7710,L54889,L,300.5,311.4,1445,41.5,66,0,No Failure,merged,0,0,0,0,0,No Failure
4332,M19191,M,301.6,309.9,1746,31.1,83,0,No Failure,merged,0,0,0,0,0,No Failure
5588,L52767,L,302.5,311.9,1481,42.9,52,0,No Failure,merged,0,0,0,0,0,No Failure
7474,M22333,M,300.3,311.6,1304,62.8,118,0,No Failure,merged,0,0,0,0,0,No Failure
358,L47537,L,297.6,308.4,1517,34.2,66,0,No Failure,merged,0,0,0,0,0,No Failure
7828,M22687,M,299.8,311.1,1452,44.3,167,0,No Failure,merged,0,0,0,0,0,No Failure
9226,L56405,L,298.0,309.1,1820,23.6,120,0,No Failure,merged,0,0,0,0,0,No Failure
7191,L54370,L,300.3,310.3,1345,46.3,50,0,No Failure,merged,0,0,0,0,0,No Failure
3216,M18075,M,300.5,309.4,2179,16.3,59,0,No Failure,merged,0,0,0,0,0,No Failure
8189,M23048,M,299.6,310.9,1530,38.8,198,0,No Failure,merged,0,0,0,0,0,No Failure
5137,L52316,L,304.2,313.4,1735,28.9,192,0,No Failure,merged,0,0,0,0,0,No Failure
8899,L56078,L,297.4,308.6,1532,38.7,136,0,No Failure,merged,0,0,0,0,0,No Failure
224,L47403,L,298.4,308.6,1569,34.4,160,0,No Failure,merged,0,0,0,0,0,No Failure
2527,L49706,L,298.8,308.6,1501,35.0,55,0,No Failure,merged,0,0,0,0,0,No Failure
3861,L51040,L,302.6,311.5,1427,38.9,213,0,No Failure,merged,0,0,0,0,0,No Failure
5481,H34894,H,302.7,312.1,1478,36.0,191,0,No Failure,merged,0,0,0,0,0,No Failure
3273,M18132,M,301.3,310.0,1593,30.8,210,0,No Failure,merged,0,0,0,0,0,No Failure
3353,L50532,L,301.4,310.8,1610,34.6,187,0,No Failure,merged,0,0,0,0,0,No Failure
402,L47581,L,297.5,308.5,1722,30.4,178,0,No Failure,merged,0,0,0,0,0,No Failure
4462,L51641,L,302.7,310.5,1642,30.8,195,0,No Failure,merged,0,0,0,0,0,No Failure
7342,L54521,L,299.7,310.3,1505,37.7,4,0,No Failure,merged,0,0,0,0,0,No Failure
4713,L51892,L,303.4,311.8,1564,35.9,171,0,No Failure,merged,0,0,0,0,0,No Failure
9718,L56897,L,298.9,309.9,1500,44.2,115,0,No Failure,merged,0,0,0,0,0,No Failure
691,H30104,H,297.6,309.0,1413,40.2,51,0,No Failure,merged,0,0,0,0,0,No Failure
4047,M18906,M,301.9,310.9,1421,46.2,26,0,No Failure,merged,0,0,0,0,0,No Failure
2195,M17054,M,299.6,308.9,1568,35.3,77,0,No Failure,merged,0,0,0,0,0,No Failure
1261,L48440,L,297.6,309.0,1528,33.8,22,0,No Failure,merged,0,0,0,0,0,No Failure
9797,H39210,H,298.4,309.3,1694,30.9,111,0,No Failure,merged,0,0,0,0,0,No Failure
6420,H35833,H,300.3,309.9,1394,46.7,210,1,Tool Wear Failure,merged,1,0,0,0,0,Tool Wear Failure
7678,L54857,L,300.6,311.7,1428,52.6,208,0,No Failure,merged,0,0,0,0,0,No Failure
8348,L55527,L,298.7,309.6,1665,31.1,178,0,No Failure,merged,0,0,0,0,0,No Failure
9748,L56927,L,298.8,310.1,1481,47.4,187,0,No Failure,merged,0,0,0,0,0,No Failure
2158,M17017,M,299.4,309.0,1939,19.8,204,0,No Failure,merged,0,0,0,0,0,No Failure
3534,L50713,L,302.0,311.0,1563,36.2,8,0,No Failure,merged,0,0,0,0,0,No Failure
4682,M19541,M,303.6,311.8,1659,34.7,94,0,No Failure,merged,0,0,0,0,0,No Failure
1343,M16202,M,298.6,310.1,1596,33.0,15,0,No Failure,merged,0,0,0,0,0,No Failure
2230,L49409,L,299.4,308.7,1681,30.8,171,0,No Failure,merged,0,0,0,0,0,No Failure
2156,L49335,L,299.3,308.8,1341,47.7,199,0,No Failure,merged,0,0,0,0,0,No Failure
7563,M22422,M,300.3,311.1,1350,58.7,130,0,No Failure,merged,0,0,0,0,0,No Failure
6865,L54044,L,301.1,311.3,1268,60.0,53,0,No Failure,merged,0,0,0,0,0,No Failure
5035,M19894,M,303.9,313.1,1514,41.1,121,0,No Failure,merged,0,0,0,0,0,No Failure
3877,L51056,L,302.6,311.8,1627,31.8,23,0,No Failure,merged,0,0,0,0,0,No Failure
6530,L53709,L,301.3,310.6,1481,40.9,57,0,No Failure,merged,0,0,0,0,0,No Failure
4867,L52046,L,303.6,312.4,1781,28.7,124,0,No Failure,merged,0,0,0,0,0,No Failure
1759,L48938,L,298.1,307.4,1608,33.9,193,0,No Failure,merged,0,0,0,0,0,No Failure
7467,H36880,H,300.3,311.6,1801,23.6,97,0,No Failure,merged,0,0,0,0,0,No Failure
3977,H33390,H,302.3,311.4,1372,46.0,86,0,No Failure,merged,0,0,0,0,0,No Failure
1837,L49016,L,297.7,307.2,1518,35.8,195,0,No Failure,merged,0,0,0,0,0,No Failure
2580,L49759,L,299.3,309.1,1795,24.7,187,0,No Failure,merged,0,0,0,0,0,No Failure
9980,L57159,L,298.5,308.3,1334,49.8,186,0,No Failure,merged,0,0,0,0,0,No Failure
7572,L54751,L,300.3,311.1,1606,30.9,156,0,No Failure,merged,0,0,0,0,0,No Failure
468,L47647,L,297.2,308.5,2182,16.5,127,0,No Failure,merged,0,0,0,0,0,No Failure
8652,M23511,M,297.4,308.4,1564,35.0,105,0,No Failure,merged,0,0,0,0,0,No Failure
9173,L56352,L,297.7,308.9,1715,27.2,193,0,No Failure,merged,0,0,0,0,0,No Failure
2362,M17221,M,299.2,308.6,1631,35.4,64,0,No Failure,merged,0,0,0,0,0,No Failure
1158,L48337,L,297.0,307.8,1583,37.2,189,0,No Failure,merged,0,0,0,0,0,No Failure
6889,M21748,M,300.9,311.4,1434,45.4,118,0,No Failure,merged,0,0,0,0,0,No Failure
3365,L50544,L,301.4,310.5,1633,39.5,0,0,No Failure,merged,0,0,0,0,0,No Failure
4824,L52003,L,303.5,311.9,1493,38.7,14,0,No Failure,merged,0,0,0,0,0,No Failure
1660,L48839,L,298.1,308.0,1697,31.0,164,0,No Failure,merged,0,0,0,0,0,No Failure
7323,H36736,H,299.8,310.2,1573,33.3,168,0,No Failure,merged,0,0,0,0,0,No Failure
674,L47853,L,297.6,308.9,1449,47.7,209,0,No Failure,merged,0,0,0,0,0,No Failure
154,L47333,L,298.4,308.2,1850,27.0,194,0,No Failure,merged,0,0,0,0,0,No Failure
5180,M20039,M,304.0,313.1,1450,42.8,101,0,No Failure,merged,0,0,0,0,0,No Failure
9057,L56236,L,297.3,308.3,1430,41.9,95,0,No Failure,merged,0,0,0,0,0,No Failure
1312,L48491,L,298.9,310.1,1587,30.2,162,0,No Failure,merged,0,0,0,0,0,No Failure
52,L47231,L,298.9,309.1,1383,54.9,145,0,No Failure,merged,0,0,0,0,0,No Failure
4164,L51343,L,302.1,310.5,1696,30.9,107,0,No Failure,merged,0,0,0,0,0,No Failure
3000,L50179,L,300.5,309.7,1395,61.0,157,0,No Failure,merged,0,0,0,0,0,No Failure
760,M15619,M,296.7,307.8,1537,36.3,233,0,No Failure,merged,0,0,0,0,0,No Failure
9374,L56553,L,297.7,308.5,1453,45.5,86,0,No Failure,merged,0,0,0,0,0,No Failure
8292,L55471,L,298.9,310.5,1717,26.9,17,0,No Failure,merged,0,0,0,0,0,No Failure
9864,L57043,L,298.9,309.8,1411,56.3,84,0,No Failure,merged,0,0,0,0,0,No Failure
2605,M17464,M,299.3,309.1,1385,45.6,34,0,No Failure,merged,0,0,0,0,0,No Failure
814,L47993,L,296.8,307.6,1513,40.0,130,0,No Failure,merged,0,0,0,0,0,No Failure
7736,L54915,L,300.6,312.0,1406,55.1,136,0,No Failure,merged,0,0,0,0,0,No Failure
7356,L54535,L,299.6,310.2,1588,34.1,38,0,No Failure,merged,0,0,0,0,0,No Failure
6298,M21157,M,301.1,310.5,1309,60.7,100,0,No Failure,merged,0,0,0,0,0,No Failure
2803,M17662,M,300.3,309.6,1509,46.6,95,0,No Failure,merged,0,0,0,0,0,No Failure
5852,L53031,L,301.2,311.0,1573,32.8,57,0,No Failure,merged,0,0,0,0,0,No Failure
7840,L55019,L,300.3,311.6,1374,47.4,197,0,No Failure,merged,0,0,0,0,0,No Failure
9407,M24266,M,297.7,308.1,2189,15.6,186,0,No Failure,merged,0,0,0,0,0,No Failure
3650,L50829,L,302.2,311.5,1481,40.4,93,0,No Failure,merged,0,0,0,0,0,No Failure
1080,L48259,L,297.0,307.7,1731,28.5,186,0,No Failure,merged,0,0,0,0,0,No Failure
